经济性得分,车贷占收入比,房贷占收入比,电池技术性能得分,个人年收入,家庭成员数,最高学历,品牌类型,动力性表现得分,舒适性得分,家庭可支配收入,家庭年收入,安全性表现得分,出生年,单位性质,工作年限,驾龄,配置与质量品质得分,居住时间,驾驶操控性表现得分,外观内饰得分,婚姻类型,居住区域类型,职位类型,户口类型,子女数,购买意愿
70.44455435,0,0,72.82009786,45,3,5,2,74.52217771,74.51599249,40,50,77.76704377,1985,4,10,7,73.66173617,8,72.48648275,73.38427443,5,1,2,1,1,0.0 
77.80531758,0,0,70.24843774,5,1,5,2,52.528948,67.81895212,7,10,67.08076321,1995,5,3,2,59.22615178,3,61.3773863,71.10422558,1,2,7,1,0,0.0 
59.18261714,0,0,71.29713052,10,4,6,2,63.41467769,69.88131103,30,13,63.3952946,1993,4,3,4,58.87685662,10,71.95176946,57.65393773,4,2,5,1,0,0.0 
85.16608081,20,20,91.88050637,9,3,5,2,85.62967773,88.15540134,7,19,85.6115933,1982,5,15,10,84.76955472,38,91.62948048,84.31140228,5,1,7,1,1,0.0 
81.55817068,12,35,80.7664081,25,4,6,2,81.00281808,82.07073087,10,30,77.76704377,1990,6,6,10,74.43696203,30,80.52038403,77.77433233,5,1,9,2,2,0.0 
74.05246448,0,0,80.7664081,6,3,5,2,75.98721927,86.89237296,10,20,77.76704377,1989,7,7,3,74.43696203,30,77.77367433,75.49428348,5,3,9,2,1,0.0 
88.91893392,20,20,88.92278981,14,5,5,2,91.9460638,88.91681971,14,37,84.29424341,1979,6,20,20,92.97553812,40,88.88277078,88.88352277,6,1,4,2,1,0.0 
99.0325502,20,0,98.00601095,29,6,4,2,96.73717775,99.0301718,22,46,99.98334246,1988,3,10,5,95.87737327,32,97.24515753,97.89472694,6,1,4,2,2,0.0 
62.93884815,0,0,64.84610161,25,3,4,2,57.32277647,65.42708715,15,30,74.08157516,1990,4,6,5,62.55391762,5,61.3773863,71.0551998,5,1,7,1,1,0.0 
74.05246448,12,34,67.00401929,10,3,6,2,77.76249789,99.0301718,8,20,74.50344395,1992,4,6,6,66.65690932,15,69.41128758,82.15236745,2,2,8,2,0,0.0 
62.93884815,5,20,64.66371615,10,3,5,2,63.57893199,63.55055203,15,25,69.92249424,1991,4,5,5,62.55391762,15,66.33609241,64.37307026,2,1,4,1,0,0.0 
70.29961138,0,0,72.40635542,8,2,6,2,66.65499787,64.66566879,12,20,66.65889442,1984,4,14,2,66.65690932,36,66.66457788,66.66514189,3,1,2,2,0,0.0 
88.91893392,20,0,88.92278981,13,3,4,2,88.86999791,88.91681971,13,27,88.87519312,1982,5,15,14,88.87254642,38,88.88277078,88.88352277,5,1,2,2,1,0.0 
70.44455435,0,0,70.57396208,25,5,6,2,70.97162047,73.53620438,20,30,74.50344395,1990,4,7,6,74.43696203,6,69.41128758,71.23726238,6,1,1,1,1,0.0 
81.55817068,5,28,79.65718321,25,3,6,2,85.62967773,79.06649601,16,30,81.03064359,1988,3,6,6,77.76472787,13,83.06086591,82.21341601,5,1,8,2,1,0.0 
74.05246448,15,20,79.45351223,5,2,4,2,73.4458753,70.3479855,20,30,88.87519312,1978,9,18,5,69.20944931,20,75.56167793,69.07822755,3,1,11,2,0,0.0 
74.05246448,20,18,75.77781441,13,5,6,2,74.58240826,64.94890906,13,34,70.81797534,1979,2,18,16,78.53995373,34,86.13606108,82.20139323,6,1,6,2,1,0.0 
92.67178702,0,20,96.15751928,15,6,6,2,94.96189913,95.76290855,21,38,96.71974265,1988,3,10,7,95.87737327,32,97.24515753,93.45564325,6,1,4,2,2,1.0 
66.69170125,0,25,60.18303226,30,2,8,2,63.57893199,66.69011554,28,40,67.13250673,1982,5,15,3,59.22615178,5,66.66457788,66.66514189,3,2,4,1,0,0.0 
70.44455435,0,0,73.92932275,45,3,6,2,75.98721927,72.36945563,46,50,73.60796285,1980,4,15,15,74.43696203,10,75.02696464,71.23726238,5,2,1,1,1,0.0 
85.16608081,55,0,80.94879357,7,3,6,1,82.6138424,83.48280772,4,13,81.03064359,1987,3,8,8,85.54478058,33,83.06086591,64.50610706,5,1,4,2,1,0.0 
74.19740745,0,50,75.36407197,9,3,5,1,82.30360534,81.05303059,14,20,77.76704377,1987,5,9,10,77.76472787,32,77.77367433,80.05438118,2,1,1,2,0,0.0 
51.96354944,5,10,73.33319484,12,5,6,1,71.13587477,75.77902087,20,25,77.76704377,1992,1,5,5,55.11946702,28,74.69847916,73.1291405,6,1,8,2,1,0.0 
74.05246448,17,0,68.72547041,20,4,6,1,69.73106376,73.53620438,15,30,70.81797534,1987,4,10,9,66.65690932,20,74.69847916,66.66514189,6,1,2,1,1,0.0 
77.80531758,10,15,77.80869155,50,6,5,1,77.76249789,77.80346762,50,60,77.76704377,1982,7,15,13,77.76472787,38,77.77367433,77.77433233,6,1,9,2,2,0.0 
70.1512905,30,20,63.56438805,15,5,6,1,80.83856378,79.73163474,12,34,79.55800596,1981,4,16,7,62.55391762,30,77.44518886,77.56822418,6,1,6,2,1,0.0 
62.93884815,13,0,65.77294104,40,3,8,1,72.74689909,66.97335581,25,50,67.08076321,1973,3,23,10,70.33397033,3,75.02696464,68.76312816,5,2,7,2,1,0.0 
85.31102379,8,30,82.95201177,15,4,6,1,84.07888396,76.61663999,20,36,78.66252487,1996,5,1,3,77.33879717,5,94.70467565,93.26155789,2,2,8,1,0,0.0 
88.91893392,25,20,99.0368881,26,3,6,1,96.90143205,97.60039467,20,50,96.29787385,1988,4,6,7,99.98036497,31,99.99186723,99.9927132,5,1,2,2,1,0.0 
88.91893392,0,25,88.53673336,10,2,6,1,88.86999791,90.36680873,4,17,99.98334246,1983,4,14,7,99.98036497,28,94.16996236,93.32260645,3,1,2,2,0,0.0 
99.0325502,55,0,99.0368881,10,3,5,1,99.97749794,99.0301718,3,15,99.98334246,1984,3,10,10,99.98036497,35,99.99186723,99.9927132,5,1,4,2,1,0.0 
59.33093802,50,0,71.68318697,11,4,6,1,69.89531806,67.95314392,5,17,74.08157516,1981,4,15,6,77.76472787,4,69.41128758,82.15236745,4,1,7,2,0,0.0 
66.69170125,10,30,66.69459328,13,3,4,1,66.65499787,66.69011554,9,19,66.65889442,1985,5,11,5,69.98467517,15,66.66457788,71.04317701,5,1,2,2,1,0.0 
88.91893392,0,0,81.36253601,18,5,5,1,82.07912049,88.02120954,20,40,85.6115933,1988,3,10,11,77.76472787,17,88.88277078,84.44443909,6,1,6,1,1,1.0 
74.19740745,20,30,77.82478987,16,2,6,1,85.56944718,75.89015718,16,28,74.02983164,1988,1,8,8,96.65259912,20,97.24515753,95.61467809,3,2,2,2,0,0.0 
88.91893392,5,25,85.24190481,25,3,6,1,80.83856378,87.65379133,15,30,85.1897245,1988,3,6,8,88.87254642,15,83.5955792,84.31140228,5,1,8,2,1,0.0 
66.69170125,6,16,79.11640023,28,5,6,1,79.1673089,81.09094276,30,37,80.55703128,1990,4,8,11,81.51842442,30,78.30838762,79.7392818,6,1,2,2,1,0.0 
77.80531758,0,0,76.82650719,35,4,6,1,81.00281808,77.80346762,47,70,81.03064359,1989,7,6,8,81.86771957,15,77.77367433,84.49346486,2,2,9,1,0,0.0 
59.33093802,25,30,56.54491723,18,3,6,1,57.21312163,59.38983689,6,45,51.80685187,1988,6,9,2,50.66718016,20,56.08543578,51.1619421,7,1,2,2,1,0.0 
59.33093802,30,0,74.25484708,24,5,6,1,69.73106376,70.9372999,22,40,70.81797534,1987,6,10,8,51.78870588,10,77.77367433,73.33524865,6,1,2,2,1,0.0 
70.44455435,33,10,78.13421588,20,3,6,1,81.00281808,78.66116563,15,50,81.45251238,1987,3,8,8,73.73837171,33,71.95176946,68.88414218,5,1,4,2,1,0.0 
77.80531758,0,20,74.66858952,11,5,5,2,69.89531806,71.10642725,4,17,77.76704377,1980,4,18,10,73.66173617,30,63.91786819,66.48307931,6,1,6,1,1,0.0 
81.55817068,25,25,80.22562512,16,5,5,2,81.00281808,77.80346762,7,25,81.03064359,1990,4,6,3,81.86771957,29,77.77367433,84.44443909,6,1,5,2,1,0.0 
85.16608081,0,20,85.04342101,16,3,5,2,82.6138424,84.64955647,18,28,81.92612469,1986,4,12,8,84.76955472,34,83.5955792,84.49346486,5,1,5,2,1,0.0 
74.05246448,0,20,77.26790856,15,3,6,2,69.73106376,86.89237296,19,28,81.92612469,1988,2,8,1,74.86289273,6,74.69847916,79.86029581,5,2,4,1,1,0.0 
51.82185391,15,40,69.26625339,20,3,6,2,75.98721927,71.10642725,10,30,59.23621369,1982,4,15,18,66.65690932,37,69.41128758,66.66514189,5,1,2,2,1,0.0 
70.44455435,15,30,81.68806034,5,3,6,2,83.85439911,68.56551382,9,12,78.24065607,1985,1,11,10,73.66173617,20,77.23896104,84.49346486,5,1,4,2,1,0.0 
81.55817068,0,30,72.66537132,25,3,5,2,83.85439911,82.2576915,15,30,85.1897245,1993,6,4,5,77.76472787,10,83.5955792,86.7855365,5,1,5,2,1,0.0 
77.80531758,20,20,73.15718279,10,2,6,2,75.98721927,76.54043924,8,26,84.7161122,1991,6,6,5,76.98950202,28,88.88277078,75.62732028,3,1,7,2,0,0.0 
81.55817068,25,30,88.92278981,12,3,4,2,85.79393203,88.91681971,5,24,85.6115933,1984,5,15,10,84.76955472,37,86.13606108,84.31140228,5,1,6,2,1,0.0 
77.80531758,0,20,81.48957655,10,4,6,2,77.53801304,79.82791437,14,25,85.1897245,1988,4,9,10,73.66173617,31,75.02696464,79.8723186,5,1,7,2,2,0.0 
85.16608081,0,10,78.13421588,28,3,6,2,77.59824359,82.1234997,17,30,71.71345644,1985,6,13,8,85.54478058,25,80.52038403,75.47023791,5,2,4,2,1,0.0 
81.55817068,0,40,73.58702356,20,3,6,2,79.06328516,82.69795743,10,30,85.1897245,1992,3,5,8,81.86771957,12,77.77367433,77.71328377,5,1,2,2,1,0.0 
77.80531758,5,40,74.69624845,25,5,6,2,80.30384187,77.39813725,13,35,85.1897245,1991,6,5,10,82.21701473,13,74.69847916,82.21341601,6,1,2,2,1,0.0 
81.41322771,0,0,81.36253601,8,3,5,2,77.92675219,82.21977934,12,16,74.50344395,1993,6,3,2,81.09249372,11,72.48648275,77.9684177,2,2,8,1,0,0.0 
74.05246448,25,0,69.65230984,8,5,5,2,66.87948273,68.71456229,11,23,66.65889442,1987,6,7,7,70.75990103,32,69.41128758,71.0551998,6,2,5,2,1,0.0 
85.16608081,40,0,87.99595038,10,3,8,2,92.1103181,88.91681971,5,17,93.03427403,1988,4,7,9,92.20031227,32,94.16996236,88.88352277,5,1,6,1,1,0.0 
74.19740745,0,35,75.36407197,10,3,5,2,82.7780967,74.24485392,14,20,81.03064359,1990,3,7,8,78.53995373,15,83.06086591,80.0053554,2,1,2,1,0,0.0 
66.69170125,0,0,57.42898668,15,5,5,2,72.97138394,69.77055115,21,40,81.92612469,1972,5,25,7,66.65690932,47,66.66457788,73.39629721,6,1,6,2,2,0.0 
70.44455435,20,20,71.29713052,12,4,5,2,72.91115339,73.34924375,10,17,81.92612469,1998,4,2,2,81.44178887,6,75.02696464,77.77433233,5,1,5,2,1,0.0 
70.44455435,0,30,81.51723548,15,4,5,2,75.98721927,92.64456077,10,23,77.76704377,1994,2,4,5,85.97071128,10,83.26709373,77.77433233,5,1,5,2,2,0.0 
81.55817068,0,40,75.05464597,12,3,6,2,77.59824359,81.93653907,16,25,70.81797534,1989,6,6,10,78.11402303,30,78.10215981,75.67634606,2,1,2,2,0,0.0 
70.44455435,0,0,87.81356492,15,2,6,2,71.50634238,66.06288897,7,20,70.34436303,1993,5,5,7,70.75990103,12,66.66457788,77.76230954,3,1,7,1,0,0.0 
66.69170125,10,40,71.68318697,26,4,5,2,74.21194065,74.14857428,12,35,77.76704377,1993,4,4,5,81.09249372,8,77.77367433,82.15236745,2,1,9,1,0,0.0 
74.05246448,10,40,77.80869155,10,5,5,2,76.15147357,81.36208133,10,30,73.60796285,1988,7,9,6,81.86771957,15,72.48648275,82.16439024,6,2,9,1,2,0.0 
77.80531758,10,10,83.93419612,32,3,6,2,75.98721927,80.23324475,32,36,81.03064359,1981,4,16,15,66.65690932,39,71.95176946,77.77433233,5,2,2,2,1,0.0 
62.93884815,30,15,62.01376179,14,3,5,2,63.74041755,54.55417207,10,30,69.92249424,1978,4,20,8,48.53795896,11,55.22422801,66.43405354,5,2,3,1,1,0.0 
48.21069634,30,15,60.36375391,12,3,6,2,52.94315459,67.09544592,11,30,64.70970696,1994,2,4,3,66.23097863,5,77.56744652,77.76230954,5,1,5,2,1,0.0 
74.05246448,10,10,62.09205604,40,2,5,2,64.8194887,65.83241753,30,50,66.65889442,1988,5,9,9,69.98467517,11,64.124096,66.61611612,3,2,8,1,0,0.0 
74.05246448,0,20,76.88185212,7,3,5,2,69.89531806,70.34500888,30,40,70.81797534,1983,3,13,11,69.98467517,33,69.41128758,68.76312816,6,1,4,1,1,0.0 
81.55817068,10,10,85.04342101,30,3,5,2,88.86999791,85.62934458,36,40,84.7161122,1988,8,8,8,85.54478058,13,86.13606108,84.49346486,5,2,10,2,1,1.0 
70.44455435,10,20,82.41122879,10,5,4,1,80.77833322,74.51599249,10,20,85.1897245,1991,4,8,3,85.54478058,5,83.5955792,84.49346486,6,1,4,1,1,0.0 
81.55817068,10,10,81.36253601,18,5,6,1,77.76249789,76.90785746,15,25,77.76704377,1985,4,12,5,81.09249372,8,80.84886951,82.15236745,6,2,2,1,1,0.0 
74.05246448,20,20,71.35766264,12,1,6,1,69.89531806,73.53620438,13,35,77.76704377,1995,5,3,4,67.43213518,25,69.73977306,71.23726238,1,3,8,1,0,0.0 
81.55817068,0,0,82.82497123,21,3,6,1,85.62967773,84.64955647,24,35,88.87519312,1985,2,12,15,84.76955472,35,86.13606108,82.16439024,5,1,7,2,1,1.0 
77.80531758,0,0,74.12780654,22,3,5,1,72.91115339,73.53620438,24,40,70.81797534,1992,3,4,9,69.98467517,28,77.77367433,68.95721353,2,1,5,2,0,0.0 
81.55817068,0,0,83.93419612,20,3,6,1,82.6138424,85.62934458,25,40,88.87519312,1985,6,13,10,84.76955472,35,86.13606108,84.31140228,5,2,4,2,1,1.0 
81.55817068,0,0,84.50263803,13,3,6,1,81.00281808,84.36631619,10,20,77.76704377,1984,3,12,10,85.54478058,35,80.84886951,84.50548765,5,1,4,2,1,1.0 
74.05246448,0,0,77.80869155,15,3,6,1,80.83856378,83.23747961,18,26,81.45251238,1978,5,17,6,74.43696203,42,86.13606108,73.20221184,5,1,2,2,1,0.0 
74.05246448,10,30,70.57396208,12,2,5,1,76.29745633,75.23949869,10,25,69.44888193,1992,3,5,8,62.20462247,12,78.30838762,62.238081,3,3,8,1,0,0.0 
77.80531758,0,0,73.38853977,24,3,8,1,63.57893199,73.34924375,25,34,77.76704377,1991,4,3,9,74.43696203,28,75.02696464,73.39629721,2,1,4,2,0,0.0 
70.44455435,0,10,73.92932275,24,3,5,1,81.00281808,74.79923276,16,34,77.76704377,1990,5,7,8,71.10919618,30,83.06086591,75.67634606,5,2,2,2,1,0.0 
81.55817068,10,30,80.94879357,16,6,4,1,79.06328516,80.23324475,20,30,85.1897245,1990,4,7,2,67.43213518,6,74.69847916,75.48226069,6,1,7,2,1,0.0 
85.16608081,0,50,67.80381817,20,3,5,1,69.5065789,69.6943504,18,30,85.1897245,1987,4,10,4,77.76472787,10,71.95176946,66.66514189,2,2,4,2,0,0.0 
74.19740745,10,25,75.77781441,15,5,5,1,66.65499787,77.39813725,20,25,81.03064359,1992,4,5,2,70.75990103,5,69.41128758,71.0551998,6,1,8,2,1,0.0 
81.55817068,30,18,85.78268779,7,3,4,1,79.06328516,82.07073087,7,18,88.87519312,1985,4,12,12,84.76955472,10,85.80757561,77.78635512,5,2,4,2,1,0.0 
74.19740745,10,20,78.40481945,20,4,4,1,77.70226734,77.80346762,20,30,78.18891256,1990,4,8,3,81.09249372,10,69.20505977,77.9684177,6,2,4,1,1,0.0 
70.44455435,0,20,74.85097499,10,3,5,1,69.6708332,72.36945563,17,22,70.34436303,1993,4,5,2,70.75990103,20,66.66457788,71.23726238,5,1,7,1,1,0.0 
77.80531758,0,0,77.99107701,21,3,6,1,75.82296497,71.51175763,25,36,77.76704377,1985,5,13,14,77.33879717,35,69.41128758,77.59226975,5,1,7,2,1,0.0 
66.69170125,0,0,73.2061543,25,3,5,1,72.97138394,66.69011554,20,30,69.92249424,1980,4,17,13,66.65690932,5,69.73977306,71.23726238,5,1,4,1,1,0.0 
74.05246448,20,0,77.80869155,11,5,6,1,71.67059668,76.54043924,19,35,74.08157516,1977,4,20,10,77.76472787,20,77.77367433,71.04317701,6,1,6,2,1,0.0 
74.19740745,10,30,83.93419612,5,6,4,1,84.07888396,84.500508,6,8,85.1897245,1985,4,10,8,85.54478058,5,83.5955792,77.72530655,6,4,4,1,2,0.0 
55.57808492,6,30,63.20128093,12,3,6,1,72.91115339,75.77902087,12,24,74.50344395,1984,3,13,9,81.86771957,10,74.69847916,73.33524865,5,1,2,2,1,0.0 
70.44455435,35,0,75.96019988,10,4,5,1,68.49050705,73.53620438,8,21,74.50344395,1998,2,1,3,70.33397033,17,69.41128758,73.20221184,4,1,4,2,0,0.0 
77.80531758,12,15,81.68806034,37,3,6,1,82.7780967,79.06649601,32,39.62,78.66252487,1978,6,19,15,77.76472787,42,80.52038403,82.34645282,5,1,2,2,1,0.0 
74.19740745,5,30,76.82650719,25,3,6,1,85.62967773,84.36631619,30,40,88.87519312,1985,6,15,10,84.76955472,35,83.06086591,84.31140228,5,2,4,2,1,0.0 
62.93884815,28,30,66.69459328,15,3,8,1,58.62356374,60.97286328,11,40,66.65889442,1978,3,15,10,70.33397033,15,71.62328399,77.76230954,5,1,3,2,1,0.0 
85.16608081,0,0,82.79728523,8,5,6,1,82.7780967,82.07073087,4,12,78.66252487,1983,4,13,5,88.52325126,37,78.10215981,80.24846655,6,1,2,2,1,0.0 
77.80531758,5,10,68.72547041,16,3,6,1,77.76249789,76.54043924,18,30,77.76704377,1987,3,10,8,77.76472787,20,77.77367433,77.77433233,5,2,4,1,1,0.0 
74.05246448,5,20,69.26625339,20,3,6,1,77.76249789,76.54043924,21,36,77.76704377,1984,5,13,8,77.76472787,15,77.77367433,77.77433233,5,1,2,1,1,0.0 
66.69170125,5,50,77.80869155,16,2,6,1,69.89531806,82.07073087,10,32,74.08157516,1986,7,10,10,81.86771957,20,77.77367433,77.76230954,3,1,9,2,0,0.0 
99.0325502,50,0,99.0368881,7,3,5,1,99.97749794,99.0301718,4,13,99.98334246,1985,3,10,10,99.98036497,35,99.99186723,99.9927132,5,1,3,2,1,0.0 
96.27969715,55,0,87.21743701,7,3,4,1,82.7780967,90.73422694,2,12,93.03427403,1989,6,8,8,88.87254642,6,72.48648275,82.2254388,5,1,4,2,1,0.0 
85.16608081,15,15,84.25972045,25,3,5,1,74.52217771,78.93230421,28,35,81.92612469,1980,6,16,15,77.76472787,8,80.52038403,71.04317701,5,2,2,1,1,0.0 
92.67178702,30,20,85.56742914,11,3,5,1,78.15123705,85.46934231,8,30,76.92330618,1992,7,4,7,78.53995373,25,77.97990215,75.43323492,5,1,9,2,1,0.0 
66.69170125,5,50,75.4194169,20,3,6,1,77.76249789,77.80346762,10,30,74.50344395,1982,5,14,12,77.76472787,20,77.77367433,77.77433233,5,1,2,2,1,0.0 
77.80531758,5,20,69.26625339,15,3,6,1,77.76249789,76.54043924,15,20,77.76704377,1978,3,17,10,77.76472787,25,77.77367433,77.77433233,5,1,2,2,1,0.0 
66.69170125,40,0,66.69459328,11,2,6,1,60.39884236,61.25610355,5,19,59.70982599,1988,4,8,10,66.30761417,31,61.3773863,66.67716468,3,1,5,2,0,0.0 
88.91893392,0,20,88.92278981,10,5,5,1,88.86999791,88.91681971,4,15,88.87519312,1970,4,25,1,92.97553812,49,88.88277078,88.88352277,6,1,2,2,1,0.0 
77.80531758,5,20,68.52698662,20,3,5,1,77.76249789,78.93230421,17,30,81.03064359,1983,4,14,10,77.76472787,36,77.77367433,75.48226069,5,2,4,2,1,0.0 
77.80531758,5,30,67.80381817,30,2,6,1,77.76249789,76.54043924,22,35,77.76704377,1989,7,5,6,73.66173617,30,71.62328399,77.77433233,3,1,9,2,0,0.0 
74.05246448,0,0,80.7664081,20,3,5,1,77.76249789,77.80346762,26,30,77.76704377,1980,6,17,13,77.76472787,40,77.77367433,77.77433233,5,1,2,2,1,0.0 
59.33093802,5,23,54.47027172,8,4,6,1,60.39884236,62.27380382,10,19,77.76704377,1991,7,6,1,65.88168347,14,66.66457788,71.10422558,6,1,9,1,1,0.0 
74.05246448,5,40,66.69459328,16,3,5,1,77.76249789,76.54043924,12,28,77.76704377,1983,7,12,10,77.76472787,34,77.77367433,77.77433233,5,1,9,2,1,0.0 
74.05246448,10,10,77.80869155,60,4,5,1,68.43027649,74.11066211,50,80,70.81797534,1989,6,6,8,66.65690932,10,66.66457788,73.38427443,4,2,5,1,0,0.0 
77.80531758,5,40,66.69459328,10,3,6,1,77.76249789,76.54043924,10,25,77.76704377,1983,3,12,10,77.76472787,20,77.77367433,77.77433233,5,1,2,2,1,0.0 
66.69170125,0,0,69.8346953,13,3,6,1,66.65499787,62.99731003,20,32,69.92249424,1987,3,9,7,66.65690932,33,63.58938271,59.94600936,5,1,4,2,1,0.0 
77.80531758,5,10,68.54308495,22,2,5,1,77.76249789,76.54043924,18,30,77.76704377,1981,6,16,10,77.76472787,18,77.77367433,77.77433233,3,1,2,2,0,0.0 
74.05246448,11,40,66.69459328,18,3,6,1,75.98721927,76.54043924,10,30,77.76704377,1979,3,16,10,77.76472787,20,77.77367433,77.77433233,5,1,4,2,1,0.0 
92.67178702,25,0,91.69293371,12,3,6,1,76.10768038,78.9444059,14,30,82.39973699,1992,7,4,7,77.76472787,25,64.45258148,73.72341938,5,2,9,2,1,0.0 
62.93884815,5,15,67.80381817,29,3,4,1,66.65499787,76.54043924,23,40,77.76704377,1979,6,15,12,77.76472787,20,71.95176946,75.48226069,5,1,4,1,1,0.0 
77.80531758,5,10,67.80381817,18,3,5,1,72.91115339,76.54043924,22,40,77.76704377,1981,3,15,6,73.66173617,10,71.62328399,75.48226069,5,1,3,2,1,0.0 
62.93884815,30,0,75.4194169,5,4,6,1,74.68643201,79.82791437,8,19,81.45251238,1983,4,14,15,70.75990103,36,77.77367433,77.76230954,5,3,6,1,2,0.0 
77.80531758,0,0,73.2061543,10,5,5,1,75.98721927,72.4073678,15,20,66.65889442,1981,4,16,5,74.43696203,39,72.48648275,71.23726238,6,2,4,2,1,0.0 
74.05246448,0,0,75.77781441,11,5,5,1,74.52217771,77.80346762,15,20,77.76704377,1978,4,17,7,74.43696203,26,77.77367433,75.49428348,6,4,2,1,1,0.0 
74.05246448,0,0,75.96019988,10,5,5,1,72.74689909,77.80346762,18,23,70.34436303,1988,3,7,4,70.33397033,31,75.02696464,75.49428348,6,4,8,2,1,0.0 
88.91893392,20,20,90.77128148,7,3,6,1,92.1103181,88.91681971,10,25,88.87519312,1986,4,9,5,92.97553812,8,91.62948048,88.88352277,5,1,2,2,1,0.0 
81.41322771,10,20,76.82650719,10,5,5,1,72.97138394,90.32889656,15,30,77.76704377,1989,4,10,3,74.01103133,10,83.06086591,84.44443909,6,2,8,2,1,0.0 
70.44455435,0,0,76.55632778,34,3,4,1,72.74689909,70.87320084,23,45,81.03064359,1980,4,15,15,78.11402303,30,75.02696464,75.3122209,5,1,2,2,1,0.0 
74.05246448,0,0,76.69946665,11,5,5,1,74.52217771,74.51599249,16,22,74.50344395,1979,3,16,8,74.43696203,25,77.77367433,77.77433233,6,2,4,1,1,0.0 
70.44455435,0,0,75.77781441,10,5,5,1,77.76249789,71.10642725,15,20,74.50344395,1989,4,6,4,69.98467517,30,77.77367433,71.0551998,6,2,5,2,1,0.0 
96.27969715,20,20,95.43435083,12,5,6,1,99.97749794,92.20429484,9,23,92.56066173,1985,4,10,6,96.65259912,8,91.62948048,97.70064157,6,1,6,2,1,0.0 
59.33093802,0,0,74.25484708,28,5,6,1,74.68643201,72.08621536,36,40,74.50344395,1990,5,6,6,73.66173617,30,77.77367433,71.04317701,6,2,2,2,1,0.0 
70.44455435,0,0,75.96019988,12,5,5,1,77.76249789,74.79923276,15,20,70.81797534,1981,4,15,6,74.08766687,23,71.95176946,73.38427443,6,3,8,1,1,0.0 
88.91893392,0,20,96.15751928,8,6,6,1,92.1103181,94.71824992,8,16,92.56066173,1988,3,10,6,95.87737327,32,94.16996236,95.6026553,6,1,5,2,2,0.0 
74.05246448,0,0,73.92932275,11,5,5,1,74.52217771,73.53620438,18,20,74.08157516,1987,3,10,5,73.66173617,32,69.41128758,71.23726238,6,3,7,1,1,0.0 
96.27969715,20,20,88.92278981,14,3,5,1,88.86999791,93.37104359,8,22,92.13879294,1986,4,9,5,92.97553812,9,91.62948048,93.27358067,5,2,2,2,1,0.0 
88.91893392,20,20,91.49444992,11,3,6,1,91.9460638,88.91681971,9,25,88.87519312,1986,4,8,5,88.87254642,8,88.88277078,93.32260645,5,1,2,2,1,0.0 
70.44455435,0,0,75.96019988,12,3,5,1,71.67059668,68.14010455,20,25,66.65889442,1983,3,11,5,70.75990103,36,66.66457788,66.66514189,5,1,8,2,1,0.0 
77.80531758,20,50,79.83956868,8,4,5,1,80.83856378,77.80346762,14,20,81.92612469,1984,3,12,15,81.86771957,35,80.52038403,80.05438118,4,1,1,2,0,0.0 
74.05246448,0,0,77.80869155,10,5,5,1,72.91115339,75.77902087,15,20,77.76704377,1985,4,10,6,73.66173617,6,71.95176946,71.0551998,6,5,2,1,1,0.0 
66.69170125,0,0,73.2061543,15,5,5,1,71.67059668,71.14433942,15,20,74.08157516,1986,4,10,3,70.75990103,15,71.95176946,75.48226069,6,2,8,2,1,0.0 
85.16608081,20,20,88.92278981,9,3,6,1,88.86999791,88.91681971,13,33,85.6115933,1984,3,13,12,88.87254642,36,91.62948048,90.98150904,5,1,6,2,1,0.0 
88.91893392,20,0,92.47663427,14,6,6,1,93.72134242,93.18408296,15,30,96.71974265,1988,6,10,5,92.54960742,32,94.70467565,93.45564325,6,1,5,2,2,0.0 
88.91893392,0,0,83.52045368,8,3,6,2,82.55361184,86.48704258,10,17,81.92612469,1984,5,11,12,88.87254642,18,88.88277078,84.50548765,6,2,5,1,1,0.0 
66.69170125,10,30,77.99107701,15,3,6,2,63.57893199,72.12412753,16,22,74.08157516,1990,4,7,8,70.33397033,7,68.87657429,73.38427443,5,2,2,1,1,0.0 
92.67178702,5,14,85.18137269,11,4,6,2,84.01865341,89.32215009,24,29,81.92612469,1995,3,3,3,84.76955472,25,86.13606108,86.59145113,2,1,8,2,0,1.0 
85.16608081,0,20,87.21743701,12,5,5,2,83.85439911,94.59615981,12,23,88.87519312,1983,4,14,12,92.97553812,15,89.21125626,93.26155789,6,2,6,1,1,0.0 
66.69170125,20,20,84.25972045,10,3,6,2,84.55337532,89.49127744,8,21,92.61240524,1987,5,9,8,92.62624297,15,96.91667206,93.26155789,5,2,5,2,1,0.0 
81.55817068,15,17,79.83956868,24,3,6,2,77.76249789,85.26192636,21,36,77.76704377,1984,5,15,14,84.76955472,36,80.52038403,79.8723186,5,1,1,2,1,0.0 
99.0325502,0,20,96.48304361,20,6,6,2,95.12615343,91.92105457,19,36,99.98334246,1988,2,10,7,92.54960742,32,94.16996236,95.42059272,6,1,4,2,2,0.0 
92.67178702,20,20,98.00601095,14,6,6,2,96.73717775,93.33313142,14,38,96.71974265,1988,4,10,7,92.54960742,32,97.24515753,93.27358067,6,2,6,2,2,0.0 
74.05246448,20,0,80.94879357,21,3,6,2,76.21170413,77.19109773,17,34,85.6115933,1992,4,5,1,82.21701473,28,77.77367433,68.95721353,5,2,2,2,1,0.0 
